Table S2. Movement Data for GPS-Instrumented Stones on Racetrack Playa,,,,,,,,,,,,,,,,
Death Valley National Park,,,,,,,,,,,,,,,,
Stone Name: EOS; Location Designation: A3;  Mass: 16.6 Kg,,,,,,Stone Name: MAIA; Location Designation: A6;  Mass: 8.2 Kg,,,,,,Stone Name: FREYA; Location Designation: A11;  Mass: 15.4 Kg,,,,
"""Date""","""Time(UTC)""","""Lat(deg)""","""Long(deg)""","""Velocity(m/min)""",,"""Date"""," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min),,Date," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min)
12/4/13,19:38:11,36.6739348,-117.5527384,0.128271,,12/4/13,19:38:05,36.6746761,-117.5542528,0.073282,,12/20/2013,20:10:16,36.6761439,-117.5552839,0.623883
12/4/13,19:38:12,36.6739349,-117.5527384,0.13443,,12/4/13,19:38:06,36.6746761,-117.5542528,0.073282,,12/20/2013,20:10:17,36.676144,-117.5552839,0.635107
12/4/13,19:38:13,36.6739349,-117.5527384,0.149089,,12/4/13,19:38:07,36.6746761,-117.5542528,0.074852,,12/20/2013,20:10:18,36.6761441,-117.5552839,0.623883
12/4/13,19:38:14,36.6739349,-117.5527384,0.143561,,12/4/13,19:38:08,36.6746761,-117.5542529,0.083596,,12/20/2013,20:10:19,36.6761441,-117.5552838,0.644985
12/4/13,19:38:15,36.6739349,-117.5527385,0.159123,,12/4/13,19:38:09,36.6746761,-117.5542529,0.063125,,12/20/2013,20:10:20,36.6761442,-117.5552837,0.623883
12/4/13,19:38:16,36.673935,-117.5527385,0.143561,,12/4/13,19:38:10,36.6746761,-117.5542528,0.052214,,12/20/2013,20:10:21,36.6761442,-117.5552837,0.633936
12/4/13,19:38:17,36.6739349,-117.5527385,0.164128,,12/4/13,19:38:11,36.6746761,-117.5542528,0.052214,,12/20/2013,20:10:22,36.6761443,-117.5552836,0.635107
12/4/13,19:38:18,36.673935,-117.5527384,0.159123,,12/4/13,19:38:12,36.6746761,-117.5542528,0.052214,,12/20/2013,20:10:23,36.6761444,-117.5552836,0.623883
12/4/13,19:38:19,36.673935,-117.5527384,0.143561,,12/4/13,19:38:13,36.6746761,-117.5542528,0.063125,,12/20/2013,20:10:24,36.6761444,-117.5552836,0.644985
12/4/13,19:38:20,36.6739349,-117.5527384,0.159123,,12/4/13,19:38:14,36.6746761,-117.5542529,0.052214,,12/20/2013,20:10:25,36.6761445,-117.5552835,0.490094
12/4/13,19:38:21,36.6739349,-117.5527384,0.155118,,12/4/13,19:38:15,36.6746761,-117.5542529,0.052214,,12/20/2013,20:10:26,36.6761445,-117.5552835,0.485074
12/4/13,19:38:22,36.6739349,-117.5527384,0.159123,,12/4/13,19:38:16,36.6746761,-117.5542529,0.052214,,12/20/2013,20:10:27,36.6761445,-117.5552835,0.502828
12/4/13,19:38:23,36.6739349,-117.5527383,0.155118,,12/4/13,19:38:17,36.6746761,-117.5542529,0.052214,,12/20/2013,20:10:28,36.6761446,-117.5552834,0.493559
12/4/13,19:38:24,36.673935,-117.5527383,0.159123,,12/4/13,19:38:18,36.6746761,-117.5542529,0.052214,,12/20/2013,20:10:29,36.6761446,-117.5552833,0.480578
12/4/13,19:38:25,36.673935,-117.5527382,0.159123,,12/4/13,19:38:19,36.6746761,-117.5542529,0.052214,,12/20/2013,20:10:30,36.6761447,-117.5552833,0.489707
12/4/13,19:38:26,36.673935,-117.5527382,0.139108,,12/4/13,19:38:20,36.6746761,-117.5542529,0.042749,,12/20/2013,20:10:31,36.6761447,-117.5552832,0.473219
12/4/13,19:38:27,36.673935,-117.5527382,0.155118,,12/4/13,19:38:21,36.6746761,-117.5542528,0.042749,,12/20/2013,20:10:32,36.6761447,-117.5552832,0.483634
12/4/13,19:38:28,36.6739351,-117.5527382,0.123268,,12/4/13,19:38:22,36.6746761,-117.5542528,0.052214,,12/20/2013,20:10:33,36.6761447,-117.5552831,0.481433
12/4/13,19:38:29,36.673935,-117.5527382,0.123268,,12/4/13,19:38:23,36.6746761,-117.5542529,0.042749,,12/20/2013,20:10:34,36.6761447,-117.5552831,0.496897
12/4/13,19:38:30,36.673935,-117.5527382,0.143561,,12/4/13,19:38:24,36.6746761,-117.5542528,0.052214,,12/20/2013,20:10:35,36.6761448,-117.555283,0.494755
12/4/13,19:38:31,36.6739351,-117.5527382,0.143561,,12/4/13,19:38:25,36.6746761,-117.5542528,0.031563,,12/20/2013,20:10:36,36.6761448,-117.555283,0.493165
12/4/13,19:38:32,36.6739351,-117.5527382,0.139108,,12/4/13,19:38:26,36.6746762,-117.5542528,0.042749,,12/20/2013,20:10:37,36.6761448,-117.5552829,0.493165
12/4/13,19:38:33,36.6739351,-117.5527382,0.123268,,12/4/13,19:38:27,36.6746762,-117.5542528,0.052214,,12/20/2013,20:10:38,36.6761448,-117.5552828,0.493165
12/4/13,19:38:34,36.6739351,-117.5527382,0.139108,,12/4/13,19:38:28,36.6746762,-117.5542528,0.052214,,12/20/2013,20:10:39,36.6761448,-117.5552828,0.492134
12/4/13,19:38:35,36.6739352,-117.5527382,0.123268,,12/4/13,19:38:29,36.6746762,-117.5542528,0.052214,,12/20/2013,20:10:40,36.6761448,-117.5552828,0.492134
12/4/13,19:38:36,36.6739352,-117.5527382,0.119566,,12/4/13,19:38:30,36.6746762,-117.5542528,0.031563,,12/20/2013,20:10:41,36.6761448,-117.5552827,0.492134
12/4/13,19:38:37,36.6739352,-117.5527382,0.103412,,12/4/13,19:38:31,36.6746763,-117.5542528,0.026816,,12/20/2013,20:10:42,36.6761449,-117.5552826,0.47874
12/4/13,19:38:38,36.6739352,-117.5527382,0.10077,,12/4/13,19:38:32,36.6746764,-117.5542528,0.013408,,12/20/2013,20:10:43,36.6761449,-117.5552826,0.491665
12/4/13,19:38:39,36.6739352,-117.5527383,0.084302,,12/4/13,19:38:33,36.6746764,-117.5542527,0.013408,,12/20/2013,20:10:44,36.6761449,-117.5552825,0.478257
12/4/13,19:38:40,36.6739352,-117.5527383,0.084302,,12/4/13,19:38:34,36.6746764,-117.5542527,0.016646,,12/20/2013,20:10:45,36.6761449,-117.5552825,0.478354
12/4/13,19:38:41,36.6739352,-117.5527383,0.10077,,12/4/13,19:38:35,36.6746765,-117.5542526,0.016646,,12/20/2013,20:10:46,36.6761449,-117.5552825,0.478354
12/4/13,19:38:42,36.6739353,-117.5527383,0.10077,,12/4/13,19:38:36,36.6746765,-117.5542526,0.056682,,12/20/2013,20:10:47,36.676145,-117.5552824,0.479029
12/4/13,19:38:43,36.6739353,-117.5527383,0.117289,,12/4/13,19:38:37,36.6746766,-117.5542525,0.06792,,12/20/2013,20:10:48,36.676145,-117.5552824,0.466932
12/4/13,19:38:44,36.6739354,-117.5527383,0.11652,,12/4/13,19:38:38,36.6746767,-117.5542525,0.06792,,12/20/2013,20:10:49,36.676145,-117.5552824,0.245395
12/4/13,19:38:45,36.6739354,-117.5527383,0.11652,,12/4/13,19:38:39,36.6746767,-117.5542525,0.10767,,12/20/2013,20:10:50,36.676145,-117.5552824,0.235969
12/4/13,19:38:46,36.6739354,-117.5527383,0.117289,,12/4/13,19:38:40,36.6746768,-117.5542524,0.10767,,12/20/2013,20:10:51,36.676145,-117.5552824,0.235969
12/4/13,19:38:47,36.6739354,-117.5527383,0.10077,,12/4/13,19:38:41,36.6746768,-117.5542524,0.128271,,12/20/2013,20:10:52,36.676145,-117.5552824,0.235969
12/4/13,19:38:48,36.6739354,-117.5527383,0.10077,,12/4/13,19:38:42,36.6746769,-117.5542523,0.149089,,12/20/2013,20:10:53,36.676145,-117.5552824,0.240812
12/4/13,19:38:49,36.6739354,-117.5527383,0.117289,,12/4/13,19:38:43,36.674677,-117.5542523,0.170046,,12/20/2013,20:10:54,36.676145,-117.5552823,0.246685
12/4/13,19:38:50,36.6739355,-117.5527383,0.117289,,12/4/13,19:38:44,36.674677,-117.5542522,0.184879,,12/20/2013,20:10:55,36.676145,-117.5552823,0.241533
12/4/13,19:38:51,36.6739355,-117.5527383,0.103412,,12/4/13,19:38:45,36.6746771,-117.5542522,0.191095,,12/20/2013,20:10:56,36.6761449,-117.5552823,0.241533
12/4/13,19:38:52,36.6739355,-117.5527382,0.103412,,12/4/13,19:38:46,36.6746771,-117.5542521,0.191095,,12/20/2013,20:10:57,36.676145,-117.5552823,0.261232
12/4/13,19:38:53,36.6739355,-117.5527382,0.117289,,12/4/13,19:38:47,36.6746771,-117.5542521,0.212209,,12/20/2013,20:10:58,36.676145,-117.5552822,0.258525
12/4/13,19:38:54,36.6739356,-117.5527383,0.119566,,12/4/13,19:38:48,36.6746772,-117.5542521,0.219292,,12/20/2013,20:10:59,36.6761449,-117.5552822,0.26817
12/4/13,19:38:55,36.6739356,-117.5527383,0.103412,,12/4/13,19:38:49,36.6746772,-117.554252,0.212209,,12/20/2013,20:11:00,36.6761449,-117.5552821,0.466622
12/4/13,19:38:56,36.6739356,-117.5527383,0.119566,,12/4/13,19:38:50,36.6746772,-117.554252,0.226728,,12/20/2013,20:11:01,36.6761449,-117.5552821,0.45406
12/4/13,19:38:57,36.6739356,-117.5527383,0.11652,,12/4/13,19:38:51,36.6746773,-117.554252,0.23337,,12/20/2013,20:11:02,36.676145,-117.5552821,0.460222
12/4/13,19:38:58,36.6739357,-117.5527384,0.11652,,12/4/13,19:38:52,36.6746773,-117.5542519,0.23337,,12/20/2013,20:11:03,36.676145,-117.5552821,0.472621
12/4/13,19:38:59,36.6739357,-117.5527384,0.133166,,12/4/13,19:38:53,36.6746773,-117.5542519,0.240577,,12/20/2013,20:11:04,36.676145,-117.555282,0.466897
12/4/13,19:39:00,36.6739357,-117.5527384,0.133166,,12/4/13,19:38:54,36.6746773,-117.5542519,0.240577,,12/20/2013,20:11:05,36.676145,-117.555282,0.436181
12/4/13,19:39:01,36.6739357,-117.5527384,0.133839,,12/4/13,19:38:55,36.6746773,-117.5542519,0.240577,,12/20/2013,20:11:06,36.6761451,-117.555282,0.460222
12/4/13,19:39:02,36.6739357,-117.5527385,0.135839,,12/4/13,19:38:56,36.6746773,-117.5542519,0.240577,,12/20/2013,20:11:07,36.6761451,-117.555282,0.447882
12/4/13,19:39:03,36.6739357,-117.5527385,0.119566,,12/4/13,19:38:57,36.6746773,-117.5542519,0.2483,,12/20/2013,20:11:08,36.6761452,-117.555282,0.447882
12/4/13,19:39:04,36.6739357,-117.5527385,0.123268,,12/4/13,19:38:58,36.6746773,-117.5542518,0.2483,,,,,,
12/4/13,19:39:05,36.6739357,-117.5527385,0.10767,,12/4/13,19:38:59,36.6746773,-117.5542518,0.226946,,,,,,
12/4/13,19:39:06,36.6739356,-117.5527385,0.10767,,12/4/13,19:39:00,36.6746772,-117.5542519,0.219292,,,,,,
12/4/13,19:39:07,36.6739356,-117.5527385,0.092439,,12/4/13,19:39:01,36.6746772,-117.5542519,0.226946,,,,,,
12/4/13,19:39:08,36.6739356,-117.5527385,0.10767,,12/4/13,19:39:02,36.6746772,-117.5542518,0.2483,,,,,,
12/4/13,19:39:09,36.6739356,-117.5527385,0.10767,,12/4/13,19:39:03,36.6746773,-117.5542518,0.226946,,,,,,
12/4/13,19:39:10,36.6739356,-117.5527385,0.087442,,12/4/13,19:39:04,36.6746772,-117.5542518,0.226946,,,,,,
12/4/13,19:39:11,36.6739356,-117.5527384,0.07779,,12/4/13,19:39:05,36.6746772,-117.5542518,0.213743,,,,,,
12/4/13,19:39:12,36.6739355,-117.5527385,0.07779,,12/4/13,19:39:06,36.6746772,-117.5542518,0.222399,,,,,,
12/4/13,19:39:13,36.6739355,-117.5527385,0.064123,,12/4/13,19:39:07,36.6746772,-117.5542517,0.222399,,,,,,
12/4/13,19:39:14,36.6739354,-117.5527385,0.052214,,12/4/13,19:39:08,36.6746772,-117.5542517,0.222399,,,,,,
12/4/13,19:39:15,36.6739354,-117.5527385,0.052214,,12/4/13,19:39:09,36.6746772,-117.5542517,0.231509,,,,,,
12/4/13,19:39:16,36.6739354,-117.5527385,0.052214,,12/4/13,19:39:10,36.6746772,-117.5542516,0.219845,,,,,,
12/4/13,19:39:17,36.6739354,-117.5527385,0.031563,,12/4/13,19:39:11,36.6746772,-117.5542516,0.208857,,,,,,
12/4/13,19:39:18,36.6739353,-117.5527384,0.031563,,12/4/13,19:39:12,36.6746772,-117.5542516,0.198712,,,,,,
12/4/13,19:39:19,36.6739353,-117.5527385,0.031563,,12/4/13,19:39:13,36.6746772,-117.5542516,0.198712,,,,,,
12/4/13,19:39:20,36.6739353,-117.5527385,0.031563,,12/4/13,19:39:14,36.6746772,-117.5542516,0.177637,,,,,,
12/4/13,19:39:21,36.6739353,-117.5527385,0.026816,,12/4/13,19:39:15,36.6746772,-117.5542516,0.177637,,,,,,
12/4/13,19:39:22,36.6739353,-117.5527385,0.031563,,12/4/13,19:39:16,36.6746772,-117.5542516,0.167191,,,,,,
12/4/13,19:39:23,36.6739352,-117.5527385,0.031563,,12/4/13,19:39:17,36.6746772,-117.5542515,0.157813,,,,,,
12/4/13,19:39:24,36.6739353,-117.5527385,0.052214,,12/4/13,19:39:18,36.6746772,-117.5542515,0.146592,,,,,,
12/4/13,19:39:25,36.6739352,-117.5527386,0.052214,,12/4/13,19:39:19,36.6746772,-117.5542516,0.137824,,,,,,
12/4/13,19:39:26,36.6739352,-117.5527386,0.052214,,12/4/13,19:39:20,36.6746772,-117.5542515,0.137824,,,,,,
12/4/13,19:39:27,36.6739352,-117.5527386,0.063125,,12/4/13,19:39:21,36.6746772,-117.5542515,0.11832,,,,,,
12/4/13,19:39:28,36.6739352,-117.5527387,0.063125,,12/4/13,19:39:22,36.6746772,-117.5542515,0.112313,,,,,,
12/4/13,19:39:29,36.6739352,-117.5527387,0.085497,,12/4/13,19:39:23,36.6746772,-117.5542515,0.099587,,,,,,
12/4/13,19:39:30,36.6739351,-117.5527387,0.094487,,12/4/13,19:39:24,36.6746772,-117.5542515,0.095322,,,,,,
12/4/13,19:39:31,36.6739351,-117.5527388,0.104429,,12/4/13,19:39:25,36.6746772,-117.5542515,0.087065,,,,,,
12/4/13,19:39:32,36.6739351,-117.5527388,0.104429,,12/4/13,19:39:26,36.6746773,-117.5542515,0.087065,,,,,,
12/4/13,19:39:33,36.6739351,-117.5527388,0.115754,,12/4/13,19:39:27,36.6746773,-117.5542515,0.082153,,,,,,
12/4/13,19:39:34,36.6739351,-117.5527389,0.115754,,12/4/13,19:39:28,36.6746773,-117.5542515,0.074852,,,,,,
12/4/13,19:39:35,36.6739351,-117.5527389,0.115754,,12/4/13,19:39:29,36.6746774,-117.5542515,0.074852,,,,,,
12/4/13,19:39:36,36.6739351,-117.5527389,0.115754,,12/4/13,19:39:30,36.6746774,-117.5542515,0.069077,,,,,,
12/4/13,19:39:37,36.6739351,-117.5527389,0.120289,,12/4/13,19:39:31,36.6746774,-117.5542515,0.063125,,,,,,
12/4/13,19:39:38,36.6739351,-117.5527389,0.13443,,12/4/13,19:39:32,36.6746775,-117.5542515,0.063125,,,,,,
12/4/13,19:39:39,36.673935,-117.5527389,0.13443,,12/4/13,19:39:33,36.6746775,-117.5542515,0.063125,,,,,,
12/4/13,19:39:40,36.673935,-117.5527389,0.13443,,12/4/13,19:39:34,36.6746775,-117.5542515,0.063125,,,,,,
12/4/13,19:39:41,36.673935,-117.5527389,0.13443,,12/4/13,19:39:35,36.6746775,-117.5542515,0.063125,,,,,,
12/4/13,19:39:42,36.673935,-117.552739,0.149089,,12/4/13,19:39:36,36.6746775,-117.5542515,0.073282,,,,,,
12/4/13,19:39:43,36.6739349,-117.552739,0.149089,,12/4/13,19:39:37,36.6746776,-117.5542515,0.07779,,,,,,
12/4/13,19:39:44,36.6739349,-117.552739,0.149089,,12/4/13,19:39:38,36.6746777,-117.5542515,0.07779,,,,,,
12/4/13,19:39:45,36.6739349,-117.552739,0.13443,,12/4/13,19:39:39,36.6746777,-117.5542515,0.099013,,,,,,
12/4/13,19:39:46,36.6739349,-117.552739,0.13443,,12/4/13,19:39:40,36.6746777,-117.5542515,0.113364,,,,,,
12/4/13,19:39:47,36.6739349,-117.552739,0.13443,,12/4/13,19:39:41,36.6746778,-117.5542515,0.10767,,,,,,
12/4/13,19:39:48,36.6739349,-117.552739,0.120289,,12/4/13,19:39:42,36.6746778,-117.5542515,0.092439,,,,,,
12/4/13,19:39:49,36.673935,-117.552739,0.13443,,12/4/13,19:39:43,36.6746778,-117.5542515,0.128271,,,,,,
12/4/13,19:39:50,36.6739349,-117.552739,0.128246,,12/4/13,19:39:44,36.6746779,-117.5542514,0.128271,,,,,,
12/4/13,19:39:51,36.673935,-117.552739,0.106871,,12/4/13,19:39:45,36.6746779,-117.5542514,0.128271,,,,,,
12/4/13,19:39:52,36.673935,-117.552739,0.106871,,12/4/13,19:39:46,36.6746779,-117.5542514,0.139108,,,,,,
12/4/13,19:39:53,36.673935,-117.552739,0.104429,,12/4/13,19:39:47,36.674678,-117.5542514,0.139108,,,,,,
12/4/13,19:39:54,36.673935,-117.5527391,0.104429,,12/4/13,19:39:48,36.674678,-117.5542514,0.155118,,,,,,
12/4/13,19:39:55,36.673935,-117.5527391,0.094487,,12/4/13,19:39:49,36.6746781,-117.5542514,0.152193,,,,,,
12/4/13,19:39:56,36.673935,-117.552739,0.106871,,12/4/13,19:39:50,36.6746781,-117.5542514,0.152193,,,,,,
12/4/13,19:39:57,36.6739349,-117.552739,0.104429,,12/4/13,19:39:51,36.6746781,-117.5542514,0.135839,,,,,,
12/4/13,19:39:58,36.6739349,-117.552739,0.106871,,12/4/13,19:39:52,36.674678,-117.5542514,0.135839,,,,,,
12/4/13,19:39:59,36.6739348,-117.552739,0.099013,,12/4/13,19:39:53,36.674678,-117.5542514,0.135839,,,,,,
12/4/13,19:40:00,36.6739348,-117.5527389,0.113364,,12/4/13,19:39:54,36.674678,-117.5542514,0.135839,,,,,,
12/4/13,19:40:01,36.6739347,-117.5527389,0.128271,,12/4/13,19:39:55,36.674678,-117.5542514,0.135839,,,,,,
12/4/13,19:40:02,36.6739346,-117.5527389,0.128271,,12/4/13,19:39:56,36.674678,-117.5542514,0.117289,,,,,,
12/4/13,19:40:03,36.6739345,-117.5527389,0.139108,,12/4/13,19:39:57,36.6746779,-117.5542514,0.117289,,,,,,
12/4/13,19:40:04,36.6739345,-117.5527388,0.135839,,12/4/13,19:39:58,36.6746779,-117.5542514,0.119566,,,,,,
12/4/13,19:40:05,36.6739344,-117.5527388,0.135839,,12/4/13,19:39:59,36.6746779,-117.5542514,0.117289,,,,,,
12/4/13,19:40:06,36.6739344,-117.5527388,0.133839,,12/4/13,19:40:00,36.6746779,-117.5542514,0.117289,,,,,,
12/4/13,19:40:07,36.6739344,-117.5527387,0.133166,,12/4/13,19:40:01,36.6746779,-117.5542514,0.117289,,,,,,
12/4/13,19:40:08,36.6739344,-117.5527387,0.133166,,12/4/13,19:40:02,36.6746779,-117.5542514,0.117289,,,,,,
12/4/13,19:40:09,36.6739344,-117.5527387,0.133166,,12/4/13,19:40:03,36.6746779,-117.5542514,0.117289,,,,,,
12/4/13,19:40:10,36.6739343,-117.5527387,0.152193,,12/4/13,19:40:04,36.6746779,-117.5542514,0.117289,,,,,,
12/4/13,19:40:11,36.6739342,-117.5527386,0.152193,,12/4/13,19:40:05,36.6746779,-117.5542514,0.10077,,,,,,
12/4/13,19:40:12,36.6739342,-117.5527386,0.155118,,12/4/13,19:40:06,36.6746779,-117.5542514,0.103412,,,,,,
12/4/13,19:40:13,36.6739342,-117.5527385,0.159123,,12/4/13,19:40:07,36.6746779,-117.5542513,0.103412,,,,,,
12/4/13,19:40:14,36.6739342,-117.5527385,0.159123,,12/4/13,19:40:08,36.6746779,-117.5542513,0.084302,,,,,,
12/4/13,19:40:15,36.6739342,-117.5527385,0.164128,,12/4/13,19:40:09,36.6746779,-117.5542514,0.10077,,,,,,
12/4/13,19:40:16,36.6739342,-117.5527384,0.164128,,12/4/13,19:40:10,36.674678,-117.5542514,0.10077,,,,,,
12/4/13,19:40:17,36.6739342,-117.5527384,0.179451,,12/4/13,19:40:11,36.674678,-117.5542514,0.087442,,,,,,
12/4/13,19:40:18,36.6739341,-117.5527384,0.164128,,12/4/13,19:40:12,36.674678,-117.5542513,0.087442,,,,,,
12/4/13,19:40:19,36.6739341,-117.5527384,0.170046,,12/4/13,19:40:13,36.674678,-117.5542513,0.087442,,,,,,
12/4/13,19:40:20,36.6739341,-117.5527383,0.170046,,12/4/13,19:40:14,36.674678,-117.5542513,0.087442,,,,,,
12/4/13,19:40:21,36.6739341,-117.5527383,0.191095,,12/4/13,19:40:15,36.674678,-117.5542513,0.087442,,,,,,
12/4/13,19:40:22,36.673934,-117.5527383,0.184254,,12/4/13,19:40:16,36.674678,-117.5542513,0.07178,,,,,,
12/4/13,19:40:23,36.673934,-117.5527382,0.184254,,12/4/13,19:40:17,36.674678,-117.5542513,0.056682,,,,,,
12/4/13,19:40:24,36.673934,-117.5527382,0.184254,,12/4/13,19:40:18,36.674678,-117.5542513,0.056682,,,,,,
12/4/13,19:40:25,36.673934,-117.5527382,0.192369,,12/4/13,19:40:19,36.674678,-117.5542513,0.056682,,,,,,
12/4/13,19:40:26,36.673934,-117.5527381,0.192369,,12/4/13,19:40:20,36.674678,-117.5542513,0.042749,,,,,,
12/4/13,19:40:27,36.673934,-117.5527381,0.205597,,12/4/13,19:40:21,36.674678,-117.5542513,0.042749,,,,,,
12/4/13,19:40:28,36.6739339,-117.5527381,0.226946,,12/4/13,19:40:22,36.674678,-117.5542513,0.042749,,,,,,
12/4/13,19:40:29,36.6739339,-117.552738,0.213743,,12/4/13,19:40:23,36.674678,-117.5542513,0.021374,,,,,,
12/4/13,19:40:30,36.6739339,-117.552738,0.226946,,12/4/13,19:40:24,36.674678,-117.5542513,0.021374,,,,,,
12/4/13,19:40:31,36.6739339,-117.552738,0.226946,,12/4/13,19:40:25,36.674678,-117.5542513,0.031563,,,,,,
12/4/13,19:40:32,36.6739339,-117.552738,0.226946,,12/4/13,19:40:26,36.674678,-117.5542512,0.026816,,,,,,
12/4/13,19:40:33,36.6739339,-117.552738,0.235117,,12/4/13,19:40:27,36.674678,-117.5542512,0.013408,,,,,,
12/4/13,19:40:34,36.6739339,-117.552738,0.235117,,12/4/13,19:40:28,36.674678,-117.5542513,0.021374,,,,,,
12/4/13,19:40:35,36.6739339,-117.552738,0.240577,,12/4/13,19:40:29,36.674678,-117.5542513,0.021374,,,,,,
12/4/13,19:40:36,36.6739338,-117.552738,0.226946,,12/4/13,19:40:30,36.674678,-117.5542513,0.021374,,,,,,
12/4/13,19:40:37,36.6739338,-117.552738,0.226946,,12/4/13,19:40:31,36.674678,-117.5542513,0.013408,,,,,,
12/4/13,19:40:38,36.6739338,-117.552738,0.213743,,12/4/13,19:40:32,36.674678,-117.5542513,0.013408,,,,,,
12/4/13,19:40:39,36.6739338,-117.552738,0.213743,,12/4/13,19:40:33,36.674678,-117.5542513,0,,,,,,
12/4/13,19:40:40,36.6739338,-117.5527379,0.201051,,12/4/13,19:40:34,36.674678,-117.5542514,0,,,,,,
12/4/13,19:40:41,36.6739338,-117.5527379,0.201051,,12/4/13,19:40:35,36.674678,-117.5542514,0.013408,,,,,,
12/4/13,19:40:42,36.6739337,-117.5527379,0.188974,,12/4/13,19:40:36,36.674678,-117.5542515,0.021374,,,,,,
12/4/13,19:40:43,36.6739337,-117.5527379,0.179709,,12/4/13,19:40:37,36.674678,-117.5542515,0.021374,,,,,,
12/4/13,19:40:44,36.6739337,-117.5527379,0.177637,,12/4/13,19:40:38,36.674678,-117.5542515,0.021374,,,,,,
12/4/13,19:40:45,36.6739337,-117.5527378,0.177637,,12/4/13,19:40:39,36.674678,-117.5542515,0.021374,,,,,,
12/4/13,19:40:46,36.6739337,-117.5527378,0.167747,,12/4/13,19:40:40,36.674678,-117.5542515,0.021374,,,,,,
12/4/13,19:40:47,36.6739337,-117.5527378,0.167747,,12/4/13,19:40:41,36.674678,-117.5542515,0.021374,,,,,,
12/4/13,19:40:48,36.6739337,-117.5527378,0.177637,,12/4/13,19:40:42,36.674678,-117.5542515,0.021374,,,,,,
12/4/13,19:40:49,36.6739337,-117.5527377,0.167191,,12/4/13,19:40:43,36.674678,-117.5542515,0.016646,,,,,,
12/4/13,19:40:50,36.6739337,-117.5527377,0.157813,,12/4/13,19:40:44,36.674678,-117.5542514,0.016646,,,,,,
12/4/13,19:40:51,36.6739337,-117.5527376,0.157813,,12/4/13,19:40:45,36.674678,-117.5542514,0.03589,,,,,,
12/4/13,19:40:52,36.6739337,-117.5527376,0.146592,,12/4/13,19:40:46,36.6746781,-117.5542515,0.042749,,,,,,
12/4/13,19:40:53,36.6739337,-117.5527376,0.156643,,12/4/13,19:40:47,36.6746781,-117.5542515,0.042749,,,,,,
12/4/13,19:40:54,36.6739336,-117.5527376,0.156643,,12/4/13,19:40:48,36.6746781,-117.5542515,0.021374,,,,,,
12/4/13,19:40:55,36.6739336,-117.5527376,0.167747,,12/4/13,19:40:49,36.674678,-117.5542515,0.026816,,,,,,
12/4/13,19:40:56,36.6739335,-117.5527375,0.158376,,12/4/13,19:40:50,36.674678,-117.5542516,0.026816,,,,,,
12/4/13,19:40:57,36.6739335,-117.5527376,0.167747,,12/4/13,19:40:51,36.674678,-117.5542516,0.056156,,,,,,
12/4/13,19:40:58,36.6739334,-117.5527375,0.167747,,12/4/13,19:40:52,36.6746779,-117.5542517,0.056156,,,,,,
12/4/13,19:40:59,36.6739334,-117.5527375,0.170994,,12/4/13,19:40:53,36.6746779,-117.5542517,0.056156,,,,,,
12/4/13,19:41:00,36.6739333,-117.5527375,0.162918,,12/4/13,19:40:54,36.6746779,-117.5542517,0.056156,,,,,,
12/4/13,19:41:01,36.6739333,-117.5527376,0.14962,,12/4/13,19:40:55,36.6746779,-117.5542517,0.056156,,,,,,
12/4/13,19:41:02,36.6739333,-117.5527376,0.15558,,12/4/13,19:40:56,36.6746779,-117.5542517,0.063125,,,,,,
12/4/13,19:41:03,36.6739332,-117.5527376,0.15558,,12/4/13,19:40:57,36.6746778,-117.5542517,0.074852,,,,,,
12/4/13,19:41:04,36.6739332,-117.5527376,0.149089,,12/4/13,19:40:58,36.6746778,-117.5542518,0.074852,,,,,,
12/4/13,19:41:05,36.6739332,-117.5527377,0.159123,,12/4/13,19:40:59,36.6746778,-117.5542518,0.074852,,,,,,
12/4/13,19:41:06,36.6739331,-117.5527377,0.143561,,12/4/13,19:41:00,36.6746778,-117.5542518,0.074852,,,,,,
12/4/13,19:41:07,36.6739332,-117.5527377,0.143561,,12/4/13,19:41:01,36.6746778,-117.5542518,0.074852,,,,,,
12/4/13,19:41:08,36.6739331,-117.5527377,0.139108,,12/4/13,19:41:02,36.6746778,-117.5542518,0.074852,,,,,,
12/4/13,19:41:09,36.6739331,-117.5527377,0.119566,,12/4/13,19:41:03,36.6746778,-117.5542518,0.074852,,,,,,
12/4/13,19:41:10,36.6739332,-117.5527378,0.119566,,12/4/13,19:41:04,36.6746778,-117.5542518,0.074852,,,,,,
12/4/13,19:41:11,36.6739332,-117.5527378,0.119566,,12/4/13,19:41:05,36.6746778,-117.5542518,0.087065,,,,,,
12/4/13,19:41:12,36.6739332,-117.5527378,0.119566,,12/4/13,19:41:06,36.6746778,-117.5542518,0.087065,,,,,,
12/4/13,19:41:13,36.6739332,-117.5527378,0.119566,,12/4/13,19:41:07,36.6746778,-117.5542518,0.087065,,,,,,
12/4/13,19:41:14,36.6739332,-117.5527378,0.119566,,12/4/13,19:41:08,36.6746778,-117.5542519,0.082153,,,,,,
12/4/13,19:41:15,36.6739332,-117.5527378,0.103412,,12/4/13,19:41:09,36.6746779,-117.5542519,0.082153,,,,,,
